WONo,PlannedLabour,PlannedLabourST,PlannedLabourTotalRT,PlannedHours,PlannedHoursST,PlannedHoursTotalRT,ActualLabour,ActualLabourST,ActualLabourUnit,ActualHours,ActualHoursST,ActualHoursUnit,OutstandingPlannedHours,OutstandingPlannedLabourCost
1,130.00000000000000,20.00000000000000,110.00000000000000,7.00000000,1.00000000,6.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,7.00000000,130.0000000000000
2,8268.00000000000000,0.00000000000000,8268.00000000000000,458.00000000,0.00000000,458.00000000,113.333340,0.000000,113.333340,6.16666700,0.00000000,6.16666700,451.83333300,8154.6666600000000
3,36.00000000000000,0.00000000000000,36.00000000000000,2.00000000,0.00000000,2.00000000,22.199994,0.000000,22.199994,1.23333300,0.00000000,1.23333300,0.76666700,13.8000060000000
4,130.00000000000000,20.00000000000000,110.00000000000000,7.00000000,1.00000000,6.00000000,130.500000,0.000000,130.500000,7.25000000,0.00000000,7.25000000,3.75000000,71.5000000000000
5,598.00000000000000,0.00000000000000,598.00000000000000,33.75000000,0.00000000,33.75000000,406.666600,0.000000,406.666600,20.33333000,0.00000000,20.33333000,25.00000000,423.0000000000000
6,1548.00000000000000,0.00000000000000,1548.00000000000000,86.00000000,0.00000000,86.00000000,315.000000,0.000000,315.000000,17.50000000,0.00000000,17.50000000,68.50000000,1233.0000000000000
7,108.00000000000000,0.00000000000000,108.00000000000000,6.00000000,0.00000000,6.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,6.00000000,108.0000000000000
8,36.00000000000000,0.00000000000000,36.00000000000000,2.00000000,0.00000000,2.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,2.00000000,36.0000000000000
9,100.93749994000000,0.00000000000000,100.93749994000000,5.83333333,0.00000000,5.83333333,27.000000,0.000000,27.000000,1.50000000,0.00000000,1.50000000,5.08333333,87.4374999400000
10,1209.06250000000000,0.00000000000000,1209.06250000000000,76.00000000,0.00000000,76.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,76.00000000,1209.0625000000000
11,1050.79999907000000,0.00000000000000,1050.79999907000000,64.96666661,0.00000000,64.96666661,1622.687500,0.000000,1622.687500,98.75000000,0.00000000,98.75000000,35.74999998,562.4583330100000
12,58.37500000000000,0.00000000000000,58.37500000000000,4.00000000,0.00000000,4.00000000,128.250000,0.000000,128.250000,9.00000000,0.00000000,9.00000000,3.00000000,44.1250000000000
13,169.58333307500000,0.00000000000000,169.58333307500000,10.33333332,0.00000000,10.33333332,72.749999,0.000000,72.749999,4.33333330,0.00000000,4.33333330,8.50000002,140.7083336000000
14,720.00000000000000,0.00000000000000,720.00000000000000,40.00000000,0.00000000,40.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,40.00000000,720.0000000000000
2019,1439.72499979000000,0.00000000000000,1439.72499979000000,86.88333332,0.00000000,86.88333332,2320.312500,0.000000,2320.312500,139.75000000,0.00000000,139.75000000,1.71666666,28.9124998950000
2036,1100.40000000000000,0.00000000000000,1100.40000000000000,67.20000000,0.00000000,67.20000000,739.312500,0.000000,739.312500,43.25000000,0.00000000,43.25000000,23.95000000,361.0875000000000
2037,1221.39999994750000,0.00000000000000,1221.39999994750000,73.03333333,0.00000000,73.03333333,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,73.03333333,1221.3999999475000
2038,1560.00000000000000,0.00000000000000,1560.00000000000000,78.00000000,0.00000000,78.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,78.00000000,1560.0000000000000
2039,143.99999964000000,0.00000000000000,143.99999964000000,7.99999998,0.00000000,7.99999998,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,7.99999998,143.9999996400000
2040,324.00000000000000,0.00000000000000,324.00000000000000,18.00000000,0.00000000,18.00000000,144.000000,0.000000,144.000000,8.00000000,0.00000000,8.00000000,10.00000000,180.0000000000000
2041,559.49999989500000,0.00000000000000,559.49999989500000,32.66666666,0.00000000,32.66666666,1321.687500,0.000000,1321.687500,76.50000000,0.00000000,76.50000000,0.16666666,2.6249998950000
2042,420.13749994750000,0.00000000000000,420.13749994750000,25.23333333,0.00000000,25.23333333,230.687500,0.000000,230.687500,14.00000000,0.00000000,14.00000000,15.40000000,255.0750000000000
2043,151.31250000000000,0.00000000000000,151.31250000000000,8.50000000,0.00000000,8.50000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,8.50000000,151.3125000000000
2044,69.30000000000000,0.00000000000000,69.30000000000000,4.40000000,0.00000000,4.40000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,4.40000000,69.3000000000000
2045,4294.37499988000000,0.00000000000000,4294.37499988000000,271.16666666,0.00000000,271.16666666,8331.250000,0.000000,8331.250000,492.75000000,0.00000000,492.75000000,40.00000000,578.6250000000000
2046,538.50000000000000,0.00000000000000,538.50000000000000,30.00000000,0.00000000,30.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,30.00000000,538.5000000000000
2047,61.94999979000000,0.00000000000000,61.94999979000000,3.93333332,0.00000000,3.93333332,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,3.93333332,61.9499997900000
2048,17.00000000000000,0.00000000000000,17.00000000000000,1.00000000,0.00000000,1.00000000,21.250000,0.000000,21.250000,1.25000000,0.00000000,1.25000000,0.00000000,0.0000000000000
2049,7923.74999994750000,0.00000000000000,7923.74999994750000,500.33333333,0.00000000,500.33333333,3930.750000,0.000000,3930.750000,243.25000000,0.00000000,243.25000000,268.33333333,4184.2499999475000
2050,281.49999984250000,0.00000000000000,281.49999984250000,17.49999999,0.00000000,17.49999999,164.375000,0.000000,164.375000,10.00000000,0.00000000,10.00000000,8.66666666,135.4999998950000
2051,134.00000000000000,0.00000000000000,134.00000000000000,8.00000000,0.00000000,8.00000000,111.375000,0.000000,111.375000,7.00000000,0.00000000,7.00000000,4.00000000,69.8750000000000
2052,458.50000000000000,0.00000000000000,458.50000000000000,27.50000000,0.00000000,27.50000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,27.50000000,458.5000000000000
2053,133.00000000000000,0.00000000000000,133.00000000000000,8.00000000,0.00000000,8.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,8.00000000,133.0000000000000
2054,20.00000000000000,0.00000000000000,20.00000000000000,1.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,1.00000000,20.0000000000000
2055,2793.50000000000000,0.00000000000000,2793.50000000000000,166.00000000,0.00000000,166.00000000,2507.750000,0.000000,2507.750000,153.00000000,0.00000000,153.00000000,126.25000000,2138.4375000000000
2056,270.00000000000000,0.00000000000000,270.00000000000000,15.00000000,0.00000000,15.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,15.00000000,270.0000000000000
2057,216.00000000000000,0.00000000000000,216.00000000000000,12.00000000,0.00000000,12.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,12.00000000,216.0000000000000
2058,432.00000000000000,0.00000000000000,432.00000000000000,24.00000000,0.00000000,24.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,24.00000000,432.0000000000000
2059,0.33333320000000,0.00000000000000,0.33333320000000,0.01666666,0.00000000,0.01666666,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.01666666,0.3333332000000
2060,2160.00000000000000,0.00000000000000,2160.00000000000000,108.00000000,0.00000000,108.00000000,1976.500000,0.000000,1976.500000,102.50000000,0.00000000,102.50000000,42.25000000,845.0000000000000
2061,257.25000000000000,0.00000000000000,257.25000000000000,15.00000000,0.00000000,15.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,15.00000000,257.2500000000000
2062,0.33333320000000,0.00000000000000,0.33333320000000,0.01666666,0.00000000,0.01666666,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.01666666,0.3333332000000
2063,2655.00000000000000,0.00000000000000,2655.00000000000000,147.50000000,0.00000000,147.50000000,985.500000,0.000000,985.500000,54.75000000,0.00000000,54.75000000,147.50000000,2655.0000000000000
2064,0.33333320000000,0.00000000000000,0.33333320000000,0.01666666,0.00000000,0.01666666,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.01666666,0.3333332000000
2065,251.02499984250000,0.00000000000000,251.02499984250000,15.69999999,0.00000000,15.69999999,411.375000,0.000000,411.375000,26.00000000,0.00000000,26.00000000,2.16666666,35.9999998950000
2069,6320.00000000000000,0.00000000000000,6320.00000000000000,330.00000000,0.00000000,330.00000000,7867.500000,0.000000,7867.500000,406.50000000,0.00000000,406.50000000,25.25000000,454.5000000000000
2070,325.00000000000000,0.00000000000000,325.00000000000000,17.00000000,0.00000000,17.00000000,296.500000,0.000000,296.500000,15.50000000,0.00000000,15.50000000,2.00000000,37.0000000000000
2071,46.19999979000000,0.00000000000000,46.19999979000000,2.93333332,0.00000000,2.93333332,28.687500,0.000000,28.687500,1.75000000,0.00000000,1.75000000,2.19999999,34.6499998425000
2072,415.64999967000000,0.00000000000000,415.64999967000000,25.19999998,0.00000000,25.19999998,1657.812500,0.000000,1657.812500,102.00000000,0.00000000,102.00000000,4.61666666,80.0249998950000
2073,6074.99999973250000,0.00000000000000,6074.99999973250000,377.66666665,0.00000000,377.66666665,6739.375000,0.000000,6739.375000,411.25000000,0.00000000,411.25000000,95.99999999,1547.2499998275000
2074,1027.62500000000000,0.00000000000000,1027.62500000000000,59.50000000,0.00000000,59.50000000,1287.750000,0.000000,1287.750000,75.50000000,0.00000000,75.50000000,12.50000000,215.4375000000000
2075,433.50000000000000,0.00000000000000,433.50000000000000,25.50000000,0.00000000,25.50000000,383.500000,0.000000,383.500000,22.00000000,0.00000000,22.00000000,13.00000000,221.0000000000000
2076,0.66666660000000,0.00000000000000,0.66666660000000,0.03333333,0.00000000,0.03333333,425.500000,0.000000,425.500000,21.50000000,0.00000000,21.50000000,0.00000000,0.0000000000000
2077,0.66666660000000,0.00000000000000,0.66666660000000,0.03333333,0.00000000,0.03333333,263.000000,0.000000,263.000000,14.00000000,0.00000000,14.00000000,0.00000000,0.0000000000000
2078,741.12500000000000,0.00000000000000,741.12500000000000,44.75000000,0.00000000,44.75000000,1177.375000,0.000000,1177.375000,67.25000000,0.00000000,67.25000000,13.00000000,205.7500000000000
2079,146.25000000000000,0.00000000000000,146.25000000000000,8.75000000,0.00000000,8.75000000,176.062500,0.000000,176.062500,10.25000000,0.00000000,10.25000000,1.25000000,19.6875000000000
2080,100.00000000000000,0.00000000000000,100.00000000000000,5.00000000,0.00000000,5.00000000,120.000000,0.000000,120.000000,6.00000000,0.00000000,6.00000000,0.00000000,0.0000000000000
2081,41.39166645750000,0.00000000000000,41.39166645750000,2.63333332,0.00000000,2.63333332,135.687500,0.000000,135.687500,8.50000000,0.00000000,8.50000000,0.00000000,0.0000000000000
2082,151.37500000000000,0.00000000000000,151.37500000000000,9.50000000,0.00000000,9.50000000,347.250000,0.000000,347.250000,21.00000000,0.00000000,21.00000000,1.00000000,17.0000000000000
2083,403.87499989500000,0.00000000000000,403.87499989500000,25.16666666,0.00000000,25.16666666,1174.687500,0.000000,1174.687500,69.00000000,0.00000000,69.00000000,6.16666666,97.1249998950000
2084,282.62499994750000,0.00000000000000,282.62499994750000,16.83333333,0.00000000,16.83333333,1143.125000,0.000000,1143.125000,67.25000000,0.00000000,67.25000000,0.83333333,13.1249999475000
2085,1941.07499989500000,0.00000000000000,1941.07499989500000,116.16666666,0.00000000,116.16666666,5098.500000,0.000000,5098.500000,280.25000000,0.00000000,280.25000000,16.26666666,269.3249998950000
2086,684.91250000000000,0.00000000000000,684.91250000000000,42.55000000,0.00000000,42.55000000,1431.000000,0.000000,1431.000000,79.50000000,0.00000000,79.50000000,42.55000000,684.9125000000000
2087,172.75000000000000,0.00000000000000,172.75000000000000,10.00000000,0.00000000,10.00000000,472.500000,0.000000,472.500000,26.25000000,0.00000000,26.25000000,10.00000000,172.7500000000000
2088,612.25000000000000,0.00000000000000,612.25000000000000,36.00000000,0.00000000,36.00000000,1482.812500,0.000000,1482.812500,83.50000000,0.00000000,83.50000000,18.50000000,292.1250000000000
2089,47.87500000000000,0.00000000000000,47.87500000000000,3.00000000,0.00000000,3.00000000,44.437500,0.000000,44.437500,2.75000000,0.00000000,2.75000000,0.75000000,12.4375000000000
2090,1988.90000000000000,0.00000000000000,1988.90000000000000,125.80000000,0.00000000,125.80000000,1867.375000,0.000000,1867.375000,107.25000000,0.00000000,107.25000000,62.50000000,924.3750000000000
2091,106.75000000000000,0.00000000000000,106.75000000000000,6.50000000,0.00000000,6.50000000,326.937500,0.000000,326.937500,18.50000000,0.00000000,18.50000000,1.00000000,15.7500000000000
2092,2236.25000000000000,0.00000000000000,2236.25000000000000,137.00000000,0.00000000,137.00000000,4687.875000,0.000000,4687.875000,283.00000000,0.00000000,283.00000000,5.50000000,97.2500000000000
2093,666.00000000000000,0.00000000000000,666.00000000000000,40.00000000,0.00000000,40.00000000,878.687500,0.000000,878.687500,48.50000000,0.00000000,48.50000000,14.25000000,248.0625000000000
2094,0.33333320000000,0.00000000000000,0.33333320000000,0.01666666,0.00000000,0.01666666,1901.000000,0.000000,1901.000000,95.75000000,0.00000000,95.75000000,0.00000000,0.0000000000000
2095,1040.00000000000000,0.00000000000000,1040.00000000000000,52.00000000,0.00000000,52.00000000,1938.500000,0.000000,1938.500000,97.00000000,0.00000000,97.00000000,0.00000000,0.0000000000000
2096,245.87499994750000,0.00000000000000,245.87499994750000,14.83333333,0.00000000,14.83333333,251.812500,0.000000,251.812500,15.50000000,0.00000000,15.50000000,4.00000000,70.0000000000000
2097,6074.99999973250000,0.00000000000000,6074.99999973250000,377.66666665,0.00000000,377.66666665,5687.687500,0.000000,5687.687500,354.50000000,0.00000000,354.50000000,72.99999999,1166.1874998275000
2098,378.99999989500000,0.00000000000000,378.99999989500000,22.66666666,0.00000000,22.66666666,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,22.66666666,378.9999998950000
2099,606.00000000000000,0.00000000000000,606.00000000000000,35.00000000,0.00000000,35.00000000,1102.750000,0.000000,1102.750000,62.50000000,0.00000000,62.50000000,10.75000000,191.7500000000000
2100,160.00000000000000,0.00000000000000,160.00000000000000,8.00000000,0.00000000,8.00000000,206.000000,0.000000,206.000000,11.25000000,0.00000000,11.25000000,6.25000000,125.0000000000000
2101,360.75000000000000,0.00000000000000,360.75000000000000,22.00000000,0.00000000,22.00000000,420.187500,0.000000,420.187500,25.25000000,0.00000000,25.25000000,4.25000000,66.9375000000000
2102,2650.00000000000000,0.00000000000000,2650.00000000000000,150.00000000,0.00000000,150.00000000,10493.500000,0.000000,10493.500000,599.25000000,0.00000000,599.25000000,0.00000000,0.0000000000000
2103,1544.00000000000000,0.00000000000000,1544.00000000000000,88.00000000,0.00000000,88.00000000,2723.250000,0.000000,2723.250000,153.75000000,0.00000000,153.75000000,0.00000000,0.0000000000000
2104,1158.00000000000000,0.00000000000000,1158.00000000000000,66.00000000,0.00000000,66.00000000,864.000000,0.000000,864.000000,48.50000000,0.00000000,48.50000000,21.00000000,357.0000000000000
2105,850.00000000000000,0.00000000000000,850.00000000000000,42.50000000,0.00000000,42.50000000,612.000000,0.000000,612.000000,34.00000000,0.00000000,34.00000000,42.50000000,850.0000000000000
2106,394.00000000000000,0.00000000000000,394.00000000000000,24.00000000,0.00000000,24.00000000,503.437500,0.000000,503.437500,28.75000000,0.00000000,28.75000000,15.50000000,256.0000000000000
2107,1811.87499990500000,0.00000000000000,1811.87499990500000,110.16666666,0.00000000,110.16666666,1945.500000,0.000000,1945.500000,115.75000000,0.00000000,115.75000000,19.00000000,299.8125000000000
2108,1752.99999989500000,0.00000000000000,1752.99999989500000,102.66666666,0.00000000,102.66666666,3916.625000,0.000000,3916.625000,220.25000000,0.00000000,220.25000000,4.25000000,76.5000000000000
2109,1752.99999989500000,0.00000000000000,1752.99999989500000,102.66666666,0.00000000,102.66666666,1570.062500,0.000000,1570.062500,92.25000000,0.00000000,92.25000000,32.41666666,545.4374998950000
2110,54.27083296250000,0.00000000000000,54.27083296250000,3.33333331,0.00000000,3.33333331,118.125000,0.000000,118.125000,7.50000000,0.00000000,7.50000000,2.99999998,49.0208330150000
2111,350.49999989500000,0.00000000000000,350.49999989500000,21.66666666,0.00000000,21.66666666,672.750000,0.000000,672.750000,39.50000000,0.00000000,39.50000000,2.00000000,28.5000000000000
2112,260.00000000000000,0.00000000000000,260.00000000000000,13.00000000,0.00000000,13.00000000,485.000000,0.000000,485.000000,24.25000000,0.00000000,24.25000000,0.00000000,0.0000000000000
2113,160.00000000000000,0.00000000000000,160.00000000000000,8.00000000,0.00000000,8.00000000,224.500000,0.000000,224.500000,11.25000000,0.00000000,11.25000000,0.00000000,0.0000000000000
2114,18.00000000000000,0.00000000000000,18.00000000000000,1.00000000,0.00000000,1.00000000,31.500000,0.000000,31.500000,1.75000000,0.00000000,1.75000000,1.00000000,18.0000000000000
2115,600.00000000000000,0.00000000000000,600.00000000000000,30.00000000,0.00000000,30.00000000,1589.000000,0.000000,1589.000000,80.00000000,0.00000000,80.00000000,0.00000000,0.0000000000000
2116,308.00000000000000,0.00000000000000,308.00000000000000,16.00000000,0.00000000,16.00000000,330.500000,0.000000,330.500000,17.00000000,0.00000000,17.00000000,1.00000000,17.0000000000000
2117,148.00000000000000,0.00000000000000,148.00000000000000,8.00000000,0.00000000,8.00000000,152.000000,0.000000,152.000000,8.50000000,0.00000000,8.50000000,1.50000000,30.0000000000000
2118,719.92499989500000,0.00000000000000,719.92499989500000,43.56666666,0.00000000,43.56666666,1313.375000,0.000000,1313.375000,78.25000000,0.00000000,78.25000000,0.00000000,0.0000000000000
2119,20.00000000000000,0.00000000000000,20.00000000000000,1.00000000,0.00000000,1.00000000,110.000000,0.000000,110.000000,5.50000000,0.00000000,5.50000000,0.00000000,0.0000000000000
2120,602.99999984250000,0.00000000000000,602.99999984250000,35.99999999,0.00000000,35.99999999,956.875000,0.000000,956.875000,56.75000000,0.00000000,56.75000000,5.50000000,89.3750000000000
2121,1791.00000000000000,0.00000000000000,1791.00000000000000,97.50000000,0.00000000,97.50000000,2932.500000,0.000000,2932.500000,163.75000000,0.00000000,163.75000000,45.00000000,858.0000000000000
2122,312.50000000000000,0.00000000000000,312.50000000000000,20.00000000,0.00000000,20.00000000,735.187500,0.000000,735.187500,46.75000000,0.00000000,46.75000000,0.00000000,0.0000000000000
2123,1302.50000000000000,0.00000000000000,1302.50000000000000,82.00000000,0.00000000,82.00000000,1705.062500,0.000000,1705.062500,107.75000000,0.00000000,107.75000000,2.50000000,57.5000000000000
2124,242.00000000000000,0.00000000000000,242.00000000000000,13.50000000,0.00000000,13.50000000,27.000000,0.000000,27.000000,1.50000000,0.00000000,1.50000000,13.50000000,242.0000000000000
2125,17.00000000000000,0.00000000000000,17.00000000000000,1.00000000,0.00000000,1.00000000,25.500000,0.000000,25.500000,1.50000000,0.00000000,1.50000000,0.00000000,0.0000000000000
2126,332.50000000000000,0.00000000000000,332.50000000000000,20.00000000,0.00000000,20.00000000,665.000000,0.000000,665.000000,40.00000000,0.00000000,40.00000000,4.00000000,68.0000000000000
2127,189.00000000000000,0.00000000000000,189.00000000000000,12.00000000,0.00000000,12.00000000,186.750000,0.000000,186.750000,11.75000000,0.00000000,11.75000000,3.00000000,47.2500000000000
2131,1000.00000000000000,0.00000000000000,1000.00000000000000,50.00000000,0.00000000,50.00000000,1312.500000,0.000000,1312.500000,66.00000000,0.00000000,66.00000000,0.00000000,0.0000000000000
2132,0.66666660000000,0.00000000000000,0.66666660000000,0.03333333,0.00000000,0.03333333,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.03333333,0.6666666000000
2133,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.0000000000000
2134,545.00000000000000,0.00000000000000,545.00000000000000,34.00000000,0.00000000,34.00000000,891.687500,0.000000,891.687500,51.50000000,0.00000000,51.50000000,4.50000000,70.8750000000000
2135,6170.50000000000000,0.00000000000000,6170.50000000000000,386.00000000,0.00000000,386.00000000,9405.875000,0.000000,9405.875000,551.25000000,0.00000000,551.25000000,91.25000000,1419.5000000000000
2136,110.25000000000000,0.00000000000000,110.25000000000000,7.00000000,0.00000000,7.00000000,13.500000,0.000000,13.500000,0.75000000,0.00000000,0.75000000,7.00000000,110.2500000000000
2137,300.00000000000000,0.00000000000000,300.00000000000000,15.00000000,0.00000000,15.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,15.00000000,300.0000000000000
2138,20.00000000000000,0.00000000000000,20.00000000000000,1.00000000,0.00000000,1.00000000,798.000000,0.000000,798.000000,40.25000000,0.00000000,40.25000000,0.00000000,0.0000000000000
2139,60.00000000000000,0.00000000000000,60.00000000000000,3.00000000,0.00000000,3.00000000,92.500000,0.000000,92.500000,4.75000000,0.00000000,4.75000000,0.00000000,0.0000000000000
2140,220.00000000000000,0.00000000000000,220.00000000000000,11.00000000,0.00000000,11.00000000,213.500000,0.000000,213.500000,10.75000000,0.00000000,10.75000000,1.00000000,20.0000000000000
2141,700.00000000000000,0.00000000000000,700.00000000000000,35.00000000,0.00000000,35.00000000,1397.500000,0.000000,1397.500000,70.25000000,0.00000000,70.25000000,0.00000000,0.0000000000000
2142,17.00000000000000,0.00000000000000,17.00000000000000,1.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,1.00000000,17.0000000000000
2143,588.50000000000000,0.00000000000000,588.50000000000000,36.00000000,0.00000000,36.00000000,862.187500,0.000000,862.187500,50.50000000,0.00000000,50.50000000,2.00000000,28.5000000000000
2144,235.00000000000000,0.00000000000000,235.00000000000000,14.00000000,0.00000000,14.00000000,271.687500,0.000000,271.687500,17.00000000,0.00000000,17.00000000,2.00000000,46.0000000000000
2145,214.33333320000000,0.00000000000000,214.33333320000000,10.71666666,0.00000000,10.71666666,250.500000,0.000000,250.500000,12.75000000,0.00000000,12.75000000,0.21666666,4.3333332000000
2146,108.50000000000000,0.00000000000000,108.50000000000000,6.00000000,0.00000000,6.00000000,333.500000,0.000000,333.500000,16.75000000,0.00000000,16.75000000,2.00000000,28.5000000000000
2147,1870.00000000000000,0.00000000000000,1870.00000000000000,110.00000000,0.00000000,110.00000000,16314.833339,0.000000,16314.833339,958.91666700,0.00000000,958.91666700,7.50000000,127.5000000000000
2148,360.00000000000000,0.00000000000000,360.00000000000000,18.00000000,0.00000000,18.00000000,360.000000,0.000000,360.000000,18.00000000,0.00000000,18.00000000,0.00000000,0.0000000000000
2149,98.00000000000000,0.00000000000000,98.00000000000000,5.00000000,0.00000000,5.00000000,332.000000,0.000000,332.000000,16.75000000,0.00000000,16.75000000,0.00000000,0.0000000000000
2150,0.66666660000000,0.00000000000000,0.66666660000000,0.03333333,0.00000000,0.03333333,80.000000,0.000000,80.000000,4.00000000,0.00000000,4.00000000,0.00000000,0.0000000000000
2151,2458.50000000000000,0.00000000000000,2458.50000000000000,133.50000000,0.00000000,133.50000000,5715.250000,0.000000,5715.250000,316.00000000,0.00000000,316.00000000,0.00000000,0.0000000000000
2152,239.75000000000000,0.00000000000000,239.75000000000000,13.50000000,0.00000000,13.50000000,492.250000,0.000000,492.250000,26.25000000,0.00000000,26.25000000,1.00000000,14.2500000000000
2153,2353.99999982750000,0.00000000000000,2353.99999982750000,147.99999999,0.00000000,147.99999999,4220.687500,0.000000,4220.687500,255.25000000,0.00000000,255.25000000,73.50000000,1162.9375000000000
2154,3216.50000000000000,0.00000000000000,3216.50000000000000,204.00000000,0.00000000,204.00000000,5594.875000,0.000000,5594.875000,344.25000000,0.00000000,344.25000000,16.75000000,253.6875000000000
2155,1357.87499994750000,0.00000000000000,1357.87499994750000,86.83333333,0.00000000,86.83333333,2724.562500,0.000000,2724.562500,162.50000000,0.00000000,162.50000000,4.00000000,59.1875000000000
2156,383.50000000000000,0.00000000000000,383.50000000000000,24.00000000,0.00000000,24.00000000,910.062500,0.000000,910.062500,56.25000000,0.00000000,56.25000000,0.25000000,3.9375000000000
2157,80.00000000000000,0.00000000000000,80.00000000000000,4.00000000,0.00000000,4.00000000,53.500000,0.000000,53.500000,2.75000000,0.00000000,2.75000000,2.00000000,40.0000000000000
2158,200.00000000000000,0.00000000000000,200.00000000000000,10.00000000,0.00000000,10.00000000,115.000000,0.000000,115.000000,5.75000000,0.00000000,5.75000000,4.25000000,85.0000000000000
2159,160.00000000000000,0.00000000000000,160.00000000000000,8.00000000,0.00000000,8.00000000,50.000000,0.000000,50.000000,2.50000000,0.00000000,2.50000000,5.50000000,110.0000000000000
2160,200.00000000000000,0.00000000000000,200.00000000000000,10.00000000,0.00000000,10.00000000,1668.500000,0.000000,1668.500000,84.25000000,0.00000000,84.25000000,0.00000000,0.0000000000000
2161,17.00000000000000,0.00000000000000,17.00000000000000,1.00000000,0.00000000,1.00000000,34.000000,0.000000,34.000000,2.00000000,0.00000000,2.00000000,0.00000000,0.0000000000000
2162,79.87500000000000,0.00000000000000,79.87500000000000,5.00000000,0.00000000,5.00000000,112.875000,0.000000,112.875000,7.00000000,0.00000000,7.00000000,2.00000000,32.7500000000000
2163,140.00000000000000,0.00000000000000,140.00000000000000,7.00000000,0.00000000,7.00000000,130.000000,0.000000,130.000000,6.50000000,0.00000000,6.50000000,0.50000000,10.0000000000000
2164,158.00000000000000,0.00000000000000,158.00000000000000,9.00000000,0.00000000,9.00000000,230.750000,0.000000,230.750000,13.00000000,0.00000000,13.00000000,2.75000000,48.7500000000000
2165,10150.37499988000000,0.00000000000000,10150.37499988000000,563.16666666,0.00000000,563.16666666,6262.875000,0.000000,6262.875000,373.50000000,0.00000000,373.50000000,350.25000000,6549.3750000000000
2166,6149.97499982000000,0.00000000000000,6149.97499982000000,380.44999999,0.00000000,380.44999999,20880.250000,0.000000,20880.250000,1239.25000000,0.00000000,1239.25000000,38.00000000,553.5000000000000
2167,8400.00000000000000,0.00000000000000,8400.00000000000000,488.00000000,0.00000000,488.00000000,19015.250000,0.000000,19015.250000,1090.75000000,0.00000000,1090.75000000,0.00000000,0.0000000000000
2168,60.00000000000000,0.00000000000000,60.00000000000000,3.00000000,0.00000000,3.00000000,70.000000,0.000000,70.000000,3.50000000,0.00000000,3.50000000,0.00000000,0.0000000000000
2169,305.37500000000000,0.00000000000000,305.37500000000000,17.50000000,0.00000000,17.50000000,498.687500,0.000000,498.687500,29.50000000,0.00000000,29.50000000,1.50000000,25.3750000000000
2170,200.00000000000000,0.00000000000000,200.00000000000000,10.00000000,0.00000000,10.00000000,174.000000,0.000000,174.000000,8.75000000,0.00000000,8.75000000,1.75000000,35.0000000000000
2171,91.37500000000000,0.00000000000000,91.37500000000000,5.75000000,0.00000000,5.75000000,284.750000,0.000000,284.750000,17.50000000,0.00000000,17.50000000,0.00000000,0.0000000000000
2172,393.00000000000000,0.00000000000000,393.00000000000000,21.00000000,0.00000000,21.00000000,575.000000,0.000000,575.000000,31.75000000,0.00000000,31.75000000,1.50000000,30.0000000000000
2173,1089.50000000000000,0.00000000000000,1089.50000000000000,68.00000000,0.00000000,68.00000000,1861.875000,0.000000,1861.875000,107.50000000,0.00000000,107.50000000,25.50000000,401.6250000000000
2174,0.33333320000000,0.00000000000000,0.33333320000000,0.01666666,0.00000000,0.01666666,2112.500000,0.000000,2112.500000,106.25000000,0.00000000,106.25000000,0.00000000,0.0000000000000
